file,rows,used_sep,used_encoding,has_author,has_title,has_date,has_content,has_url,error
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2020/pengpai2020_11.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2020/pengpai2020_12.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2020/pengpai2020_13.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2020/pengpai2020_14.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2020/pengpai2020_15.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2020/pengpai2020_16.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2020/pengpai2020_17.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2020/pengpai2020_18.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2020/pengpai2020_19.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_1.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_2.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_3.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_4.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_5.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_6.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_7.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_8.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_9.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_10.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_11.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_12.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_13.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_14.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_15.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_16.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_17.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_18.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_19.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_20.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2018/pengpai2018_21.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_1.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_2.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_3.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_4.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_5.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_6.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_7.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_8.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_9.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_10.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_11.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_12.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_13.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_14.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_15.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_16.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_17.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_18.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_19.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/pengbai/2016/pengpai_2016_20.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_24.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_4.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_6.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_16.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_10.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_18.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_19.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_9.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_14.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_21.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_8.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_15.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_5.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_7.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_17.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_20.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_23.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_1.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_2.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_22.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_3.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_11.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_13.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2015/xinhua2015_12.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_7.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_6.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_4.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_5.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_2.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_1.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_10.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_3.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_11.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_14.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_16.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_15.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_17.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_20.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_12.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_13.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_9.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_19.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_8.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2021/xinhua2021_21.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_14.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_16.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_17.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_15.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_10.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_13.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_8.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_5.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_11.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_9.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_12.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_7.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_4.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_21.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_18.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_22.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_20.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_23.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_6.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_19.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_2.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_1.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2017/xinhua2017_3.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_4.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_1.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_5.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_6.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_7.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_2.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_13.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_12.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_3.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_16.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_14.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_15.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_11.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_10.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_8.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_9.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_17.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_18.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_19.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_20.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_21.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_22.csv,1,auto,utf-8,True,True,True,True,True,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/ch_corpus/xinhua/2023/xinhua2023_23.csv,1,auto,utf-8,True,True,True,True,True,
